word,similarity
smack,0.47645734859207167
obliterate,0.47601765101011323
give,0.47387702526006925
masterpiece,0.4719768532377401
development,0.47122754269593004
member,0.47103107282149265
craft,0.4698647108888966
drama,0.46975914320081863
theme,0.46972676113725526
podunk,0.4666823665984144
commentary,0.464636544251601
writer,0.45933626352149526
capacity,0.4589510478025507
parasite,0.45885477972028277
poverty,0.4585259695553183
depiction,0.45728608228275136
absorbs,0.45645246380439064
entry,0.4562583465328697
smell,0.45594755225595374
irishman,0.45453456852835344
dialogue,0.4541977706504192
mother,0.45171458822047483
star,0.45019713341124235
production,0.4501198170761421
plea,0.4494260547421183
picture,0.4493607523122037
offer,0.44739792475407725
center,0.44721690495730326
estimate,0.44475794119613943
director,0.4428960614210643
paint,0.4422984621909912
play,0.44142576615963025
discus,0.43916532798036534
create,0.43744164627800164
others,0.43563631915853485
journey,0.4351484646631143
rewatch,0.42824576810612225
storm,0.42609951428407056
century,0.4201279199590805
nightmare,0.41859243330094476
place,0.41659758692219995
narration,0.4161090241284865
court,0.4149116163678077
bafta,0.41413781391145443
thunder,0.41355613909205435
watch,0.413229527073849
story,0.4121919208214852
letter,0.41095318086396704
decision,0.4108315923812278
future,0.4103961909181285
smart,0.4103769124181461
disgust,0.4090190164652553
sister,0.40865852559191107
favorite,0.40731388082608067
morning,0.40705456356584596
counterpart,0.4068824989439058
statuette,0.4063353418381499
measure,0.4058772758006095
nature,0.404562534873643
start,0.40244606869936267
anything,0.3991909129905483
blanket,0.39614148817470457
anyways,0.39547994530032315
downhill,0.39460399932755436
layer,0.3936583306535575
villain,0.3936106880768637
salvage,0.39175065361331196
sewage,0.39041258286073766
duality,0.38816402419129215
reaction,0.3865808208953654
hour,0.3862196370106158
title,0.3847170685359841
phone,0.3842492024368806
kurosawa,0.3797841317894622
politics,0.37836926500347556
statement,0.3746583099835341
surprise,0.3719601774012589
freedom,0.3717763509902752
value,0.3709594273673826
entertainment,0.36986928675712866
learn,0.3695994416489694
comedy,0.36955373446123607
pull,0.36877029544780254
twist,0.36652839768292544
therapist,0.36184107250698394
opportunity,0.3577008135640434
friend,0.35565057519028626
child,0.3529970675739305
review,0.35246936692140474
consequence,0.35007348773982616
music,0.34780465069649946
person,0.3435603578041884
score,0.34170470947721376
standout,0.34126105463377904
sublime,0.3382249140827856
sacrifice,0.33295429541301513
classification,0.3326075016073574
cinema,0.3305395523033645
stair,0.3294567120757712
sophistication,0.32912392569766213
benefit,0.32890560942128183
exhaustion,0.3251729074257056
irreverent,0.3145318499787599
funny,0.3119414107513603
addition,0.31000876158907253
direction,0.30721805761452176
thriller,0.3050517632292908
flow,0.30316639098326087
line,0.2987162015044305
university,0.2985893670010559
swoop,0.2949227070547223
notice,0.29394735816384887
pizza,0.2929098903204997
people,0.2892169120221756
putter,0.28593221669956875
korean,0.2789751332222071
outclass,0.27740940177421114
mouth,0.2744937397920592
result,0.2690993358554684
koreai,0.26795563025668184
runoff,0.26602755679279233
respect,0.26299623144532497
spiderweb,0.26073837274850975
honest,0.2603410725872012
recommend,0.256902259402165
sequence,0.2567981165074231
tiresome,0.25588046748839166
effect,0.2550960486057271
honesty,0.2529141941638353
mean,0.2415324804667197
doubt,0.2385225939108586
lemme,0.23649886771550374
pitch,0.23485931655609982
similair,0.23352387997944118
editor,0.22894490818641644
photograph,0.22797727639097715
romance,0.22027218826623424
thinking,0.2177941344679281
quicksand,0.21668714944262366
bravo,0.21383831378024037
change,0.2120927537236077
lesson,0.21126170921139412
service,0.20894951887627994
nonsense,0.20461957761558053
joke,0.19911064116634491
please,0.1951797129633196
calmly,0.19369764593512878
entirety,0.19210065370056187
look,0.18743160233364103
translation,0.18361509666688092
