word,similarity
gripping,0.36758429546228977
thing,0.8142027022454049
inventory,0.3578702711161342
squidgame,0.0
important,0.7511948945490319
gambling,0.3327991241398256
fearless,0.3048379893418125
starting,0.6670738708068364
screechy,-0.24103014594240518
language,0.5517836086747188
stranger,0.47015448260934356
credit,0.5224453529257025
unbelievable,0.48212434814880667
short,0.7293808168530542
pulled,0.5119536188632277
cheap,0.49714706951276805
viewing,0.5144234342404478
disregard,0.24758966023485957
praise,0.4785039867163885
papel,-0.09237224408363873
death,0.5829801282782184
happy,0.7217456981058354
perfection,0.38789434160662994
active,0.5528048780571182
desperate,0.5718015615922498
become,0.7565443904030228
danger,0.6077376996542894
extent,0.6198835477805567
changed,0.7004856788868635
simplicity,0.3947159021230918
complex,0.5828926022478393
personally,0.5178783275946456
battle,0.5255774289126187
matter,0.7397765110926229
sweetheart,0.17844128895693737
thriller,0.4149590140395287
awful,0.5716678400137006
teach,0.5180070962193661
given,0.802941433763148
trust,0.5039233742903306
believe,0.7622185518620276
proven,0.5072822628525541
shoked,0.0
overall,0.5669994732144716
brutality,0.30584056432566076
waited,0.4013026917463002
budget,0.5126005127597484
obsession,0.49663364206576055
parent,0.44808143217088464
cruelty,0.2554405586749818
leaf,0.25553300977344984
count,0.4524493259037936
entirely,0.6605216702816222
neighborhood,0.41675517755275104
analysing,0.11208722541957758
please,0.4497241583263857
value,0.6001085056554984
genuine,0.5931482820317112
daughter,0.44879314530153724
rather,0.8777761737962302
decide,0.5756987883699447
development,0.5833482031626049
thought,0.8256380389117286
kaiji,-0.43319503866348
storytelling,0.4265422673220156
disagree,0.3579434812192087
sprinkled,0.16161193743141483
closest,0.4552122897341433
least,0.7217571306202497
using,0.6687378497324051
stopped,0.5550168895834411
scene,0.650319173712873
earth,0.5373330098704364
marginal,0.303792886347813
amongst,0.5071257644893289
extreme,0.5760704902483326
watching,0.6640286925180771
cannot,0.7197491532389031
public,0.7043943335570207
recommended,0.42604752908536636
perfect,0.6960343414930822
background,0.579810701827862
everyone,0.7950146795109148
childhood,0.5310538970582321
thrill,0.41359520380800974
greed,0.334064295081584
publish,0.4116920087074638
vapid,-0.017456023579455374
binary,0.1816370909691393
emotionally,0.46640801867513865
nothing,0.846712958009435
narrative,0.532085982518445
story,0.7086699872021844
suspence,0.0
billioner,0.0
majority,0.5040716870137609
evilness,-0.19857273366743494
survivor,0.34638466389710854
original,0.6388041422846271
malcontent,-0.22354152889968848
relate,0.4932583129254523
actor,0.4484720896757632
voice,0.6104673460659314
damage,0.49423601240105997
effort,0.716330951210976
teacher,0.4838914547574018
misfit,0.03960335779806773
apart,0.6952133110687818
american,0.6362282130549679
mentioned,0.5445786820064897
lesson,0.6110604279100718
body,0.575574392943082
child,0.6418005716515102
stand,0.656338405885748
towards,0.5759736834404736
marriage,0.512135961179998
throw,0.5108735561461899
medium,0.4527958769405478
amazed,0.4014862514638523
subscription,0.26171770695847946
relatively,0.6431323133141225
getting,0.7612642620851353
construction,0.465642670084554
class,0.544694771370078
congratulation,0.034792582101323896
discovery,0.5315169527875969
guessing,0.37613187965472394
repetitive,0.2897132772542573
whole,0.782423636612124
entire,0.6845576684740359
place,0.7565246285754591
great,0.7686949332168583
however,0.7977474423751492
realy,-0.1724535303664019
symbology,-0.25581682610233614
small,0.6775261902471769
priceless,0.21435147171292307
something,0.8499654468409454
played,0.584911364583657
culminated,0.25274267388312216
caliber,0.22984947133917194
drama,0.5836648922150309
gender,0.3909488544293558
affinity,0.26144422871359235
obstruction,0.17719073877554814
waiting,0.6241584071853883
rewatch,-0.4103805833909174
everything,0.7971950091870661
atmosphere,0.5481628641365239
shown,0.7000031621574276
talking,0.70410164297312
reviewer,0.3030486368244497
online,0.5373543203183031
korean,0.42168807999392566
subtitle,0.18723353902272982
similar,0.7476019554130665
departed,0.22914613809359635
sangwoo,0.0
worth,0.5401531085490254
human,0.6060756735385238
simply,0.8154641963167419
roped,0.03299864060050165
require,0.6021399592102219
produced,0.5761197853039046
loved,0.5879636119957432
political,0.646662803378216
premise,0.5316477663957018
happend,-0.1372955082568268
therapy,0.44593785140428843
capacity,0.4921484238313277
nameless,0.07786972496973979
integrating,0.27454301597311265
attached,0.48564324672052694
remain,0.6279036998393079
redemption,0.33535978587034243
obviously,0.7322354998737164
apostasy,0.05660078007737346
authentic,0.46062564427421837
right,0.7232965707639878
emotional,0.6285877555757393
option,0.5772777977242041
bother,0.38120995497943505
unpredictable,0.4369424448277436
subjective,0.3479494275606607
especially,0.8073709916336349
definitely,0.6999286432678884
found,0.6590349172998599
chess,0.31142685412783055
action,0.7219862503708647
horror,0.509289092672057
spirit,0.5869785254390207
film,0.6308681519473347
series,0.6245818543732646
brilliantly,0.3354309264316486
amazing,0.6218497605623943
acting,0.5597265275963439
struggled,0.5263495885210083
make,0.8402745809386467
automatically,0.4338352632476734
shawshank,-0.07913979497869227
classical,0.44729691462940274
possible,0.7448161834716827
school,0.5440004841294427
brother,0.47990721079883303
attractive,0.5149822417031326
mazuma,0.0
gravity,0.4204092496980895
barbarism,0.014019314918474454
fascinating,0.49858092436951285
packed,0.3504369605091032
blockbuster,0.3880630062159712
boredom,0.28798905916339956
storyline,0.4037477152327016
pretty,0.730926272177208
wanted,0.7398761219406631
english,0.5390824359152462
squid,0.08366752822579335
writer,0.41888548122929464
cross,0.503676457790887
fight,0.5973565832872293
watched,0.5419392876367903
ultimate,0.6089648916758941
desire,0.655338947434051
couple,0.6968493352965057
hooked,0.3396224670056638
furious,0.39571642842281957
decade,0.6308059184451977
surprise,0.6504626824182236
earlier,0.6417054626415583
always,0.8328319923802268
quandary,0.17252930886276838
briefly,0.4354250057158004
aesthetic,0.4083237528595741
thanks,0.6778337756187954
korea,0.4232713429474666
still,0.8292045714433359
compelling,0.5993971566711309
blowing,0.3545265016959012
imagining,0.2870947948711447
potential,0.6453461528705766
tartan,-0.04788267470311593
thrown,0.515775932610947
brilliant,0.5615807422764658
idea,0.8032918168560139
enough,0.834250687772181
word,0.650736536249877
foreign,0.5090473170183132
treat,0.5264015346306485
feeling,0.6971946555782014
dense,0.32197777916211334
solve,0.5175799857818492
masterpiece,0.3433866429154702
comeo,0.0
worked,0.6162139931084386
version,0.5540911909940011
visually,0.36017997325140916
morea,-0.2425299389388166
first,0.7447004839511717
others,0.7507003222363563
addiction,0.357212011373249
suggest,0.6608454697671412
picked,0.589193128581702
trouble,0.7297393361849605
thier,-0.2764673765883072
offer,0.632307749511444
signposted,-0.08681085359251714
emotion,0.5284634778813231
gripe,0.05094999822263923
society,0.5783979715098404
finding,0.7507824101624964
ozark,-0.11800718490682677
release,0.5603039992778658
world,0.6900972214785798
coming,0.8140377731211684
unique,0.677028191547518
serious,0.7215252892536371
borderland,-0.1604499155160829
friendship,0.4214759811825608
royale,0.006975776948713319
keep,0.767033919826537
surface,0.4822106548706911
continue,0.6895204447844243
standing,0.6168299552527902
fantastic,0.5882189667759585
sundae,-0.06893150549219904
curiosity,0.3978625623493838
happiness,0.50576519849067
money,0.6780950531922341
movie,0.6830005594659185
disturbing,0.4988848321418744
solid,0.6178825967301076
invested,0.3237669242234774
career,0.5947341588369945
really,0.8265689396261047
examine,0.45944860752920447
childish,0.20839585228186477
focused,0.6923912047625611
dubbed,0.47214588822594344
train,0.47854199959340205
probably,0.7676449811134978
irritating,0.25762758709741385
shifted,0.46822899769910975
beginning,0.7362576335616761
sequel,0.49818642489786324
production,0.5563518770003835
streamed,0.15948981184752636
hesitation,0.32827173618872685
upset,0.5213032810748004
time,0.8568963529687119
going,0.8267909567565227
common,0.655693726095032
cream,0.2865518130848942
come,0.848286453386047
novel,0.5432664565761882
complete,0.6946329705399196
score,0.5533310697275375
level,0.6562595996240352
popularity,0.523758840652447
thinking,0.7553571734282046
survival,0.5336385112065469
hoping,0.6756588762943267
absolutely,0.6438736251825069
cinematography,0.19446324897341916
sensational,0.3973384136924081
year,0.6897895488211483
killing,0.45942867165137813
simple,0.7175611614856002
naive,0.3843495003757725
nature,0.701864581732071
power,0.624013087536804
finish,0.5261401599090963
writing,0.6652935896754129
debt,0.4483742202771269
control,0.6445904401794229
acquiring,0.3471140759287197
realization,0.45329351737529033
guess,0.6416860259530688
famous,0.5827183529398267
night,0.6877613880866221
mental,0.5104817721928367
lovely,0.44169089782454013
creativity,0.46744495398230795
choice,0.7254910038771731
bill,0.5170099537234975
whilst,0.48542675957700016
audio,0.39951328773359074
realistic,0.5646998754945645
little,0.8316622274242911
line,0.6176476883540005
round,0.5208413864887639
incredible,0.6047003636739544
today,0.7884239439922691
critical,0.723229142117247
friend,0.5602422861924478
experience,0.7992097364083581
violence,0.5652371862199169
student,0.5111813963021978
sobering,0.26032085990805165
uninteresting,0.0906185863598651
genius,0.47612250699199987
examining,0.40909525283816345
breaking,0.6445722951473992
happen,0.6624403126628988
simulated,0.2601033103305264
life,0.8095277175793709
weight,0.5466145801214958
design,0.558076903505369
discredit,0.22862163306901123
start,0.7437421811487352
dopey,0.008927148092886878
tell,0.714520894399697
beware,0.21293563256423026
almost,0.7897575550567285
episode,0.571800405327731
working,0.7424959875529118
excellent,0.6188036296531086
notch,0.2615332867659985
duality,0.06823387775671881
unable,0.6272809361486942
conventional,0.5071064942576982
deserves,0.46922351415095964
portrayed,0.4696024878426235
mixed,0.5388193258415004
heard,0.610317804002672
grab,0.48001087786289964
impression,0.6493037286121859
dispense,0.13669585240291923
routine,0.5513846448002151
highly,0.641412613813847
click,0.3425701340461893
provoking,0.322082326497787
build,0.5944078456491035
reason,0.806649077076204
people,0.7407488520501881
genuinely,0.4703267539438858
freeze,0.3116442737263857
memory,0.5518868560541488
desperation,0.40681567418791403
socio,0.11184826061895152
teaching,0.5374199522614544
script,0.5070900879991117
failed,0.6395976422038725
director,0.4485288138657091
ahead,0.6025229347408245
ignore,0.5156543367354849
point,0.701946357910842
player,0.5705991354089398
deeper,0.5181389808667962
absolute,0.46255768862656266
anything,0.786385673341846
needed,0.7172341312469239
défini,0.0
season,0.5615791063587989
reality,0.730389636509042
turn,0.8206428194388216
suspense,0.4103055781811017
seriously,0.5891471039468201
brilliance,0.27052911869208934
music,0.5942484408260695
editing,0.4224631054779835
beautiful,0.6003326504046168
alive,0.6225103569037344
foreshadows,-0.041784838821560526
started,0.6874446391654317
explains,0.6085054028772784
conclusion,0.6050330581031038
heart,0.6343667746795741
theme,0.6086271877033621
consequentiality,0.0
integrants,0.0
capable,0.5460613833539832
bored,0.3868121359354959
show,0.7548913064426428
sleep,0.5014357836919557
usually,0.6982352698347671
cheering,0.24701857414295691
horse,0.4444236224808281
exceptional,0.5154123868887204
making,0.840530256757255
team,0.5941848729450628
strongest,0.46007099617024644
psyche,0.2930872840019159
station,0.41753440087081517
concept,0.6581768487900335
hand,0.7059101398835468
purge,0.21237802260668592
character,0.6601846541987864
performed,0.5133411192926092
look,0.8208881369426513
moving,0.6848001052816542
describe,0.6496980499215326
twist,0.5264077845719817
cared,0.34461028809311567
asian,0.46633173674204587
never,0.8046678237855851
netflix,0.1144591757136765
entertaining,0.5380891808996706
decent,0.5445605721713553
content,0.5710408298373728
colored,0.3655651761008916
stunning,0.48009992661467926
thats,0.02869954375325934
costume,0.3375428291760299
prof,-0.12531977803023972
pose,0.486293747418459
memorising,-0.3313127008478296
soundtrack,0.44432775082800496
pressure,0.6183611278685619
closing,0.5323281518267442
family,0.5698054040529613
identity,0.5405827813699668
social,0.599460528030279
